"Name"	"Govdirectory URL"	"Type"	"Website"
""East Kolaka"	"https://www.govdirectory.org/indonesia/Q15960838/"	"regency of Indonesia"	"http://kolakatimurkab.go.id/"
""East Kotawaringin"	"https://www.govdirectory.org/indonesia/Q14191/"	"regency of Indonesia"	""
""East Kutai"	"https://www.govdirectory.org/indonesia/Q14468/"	"regency of Indonesia"	"http://www.kutaitimur.go.id/"
""East Lampung"	"https://www.govdirectory.org/indonesia/Q8136/"	"regency of Indonesia"	""
""East Lombok"	"https://www.govdirectory.org/indonesia/Q14115/"	"regency of Indonesia"	"http://www.lomboktimurkab.go.id/"
""East Luwu"	"https://www.govdirectory.org/indonesia/Q14597/"	"regency of Indonesia"	"http://www.luwutimurkab.go.id/"
""East Manggarai"	"https://www.govdirectory.org/indonesia/Q14137/"	"regency of Indonesia"	""
""East Ogan Komering Ulu"	"https://www.govdirectory.org/indonesia/Q8110/"	"regency of Indonesia"	""
""East Sumba"	"https://www.govdirectory.org/indonesia/Q14139/"	"regency of Indonesia"	""
""East Tanjung Jabung"	"https://www.govdirectory.org/indonesia/Q7384/"	"regency of Indonesia"	"http://www.tanjabtimkab.go.id/"
""Eastern Seram"	"https://www.govdirectory.org/indonesia/Q16569/"	"regency of Indonesia"	""
""Empat Lawang"	"https://www.govdirectory.org/indonesia/Q8112/"	"regency of Indonesia"	"https://empatlawangkab.go.id/"
""Ende"	"https://www.govdirectory.org/indonesia/Q14140/"	"regency of Indonesia"	"http://www.endekab.go.id/"
""Enrekang"	"https://www.govdirectory.org/indonesia/Q14599/"	"regency of Indonesia"	""
""Fakfak"	"https://www.govdirectory.org/indonesia/Q26727/"	"regency of Indonesia"	""
""Garut"	"https://www.govdirectory.org/indonesia/Q10371/"	"regency of Indonesia"	"http://www.garutkab.go.id/"
""Gayo Lues"	"https://www.govdirectory.org/indonesia/Q5666/"	"regency of Indonesia"	"http://www.gayolueskab.go.id/"
""Gianyar"	"https://www.govdirectory.org/indonesia/Q11496/"	"regency of Indonesia"	"https://www.gianyarkab.go.id/"
""Gorontalo"	"https://www.govdirectory.org/indonesia/Q14521/"	"regency of Indonesia"	"http://www.gorontalokab.go.id/"
""Gowa"	"https://www.govdirectory.org/indonesia/Q14601/"	"regency of Indonesia"	"http://gowakab.go.id/"
""Great Aceh"	"https://www.govdirectory.org/indonesia/Q5662/"	"regency of Indonesia"	"http://www.acehbesarkab.go.id/"
""Gresik"	"https://www.govdirectory.org/indonesia/Q11077/"	"regency of Indonesia"	"http://gresikkab.go.id/"
""Grobogan"	"https://www.govdirectory.org/indonesia/Q10614/"	"regency of Indonesia"	"http://www.grobogan.go.id/"
""Gunung Mas"	"https://www.govdirectory.org/indonesia/Q14192/"	"regency of Indonesia"	"http://www.gunungmaskab.go.id/"
""Gunungkidul"	"https://www.govdirectory.org/indonesia/Q11478/"	"regency of Indonesia"	"http://www.gunungkidulkab.go.id/"
""Humbang Hasundutan"	"https://www.govdirectory.org/indonesia/Q5808/"	"regency of Indonesia"	"https://www.humbanghasundutankab.go.id/"
""Indragiri Hilir"	"https://www.govdirectory.org/indonesia/Q7599/"	"regency of Indonesia"	"http://www.inhilkab.go.id/"
""Indragiri Hulu"	"https://www.govdirectory.org/indonesia/Q7605/"	"regency of Indonesia"	"http://www.inhu.go.id/"
""Indramayu"	"https://www.govdirectory.org/indonesia/Q10374/"	"regency of Indonesia"	"http://www.indramayukab.go.id/"
""Intan Jaya"	"https://www.govdirectory.org/indonesia/Q27458/"	"regency of Indonesia"	""
