"Name"	"Govdirectory URL"	"Type"	"Website"
""Swedish Consumer Agency"	"https://www.govdirectory.org/sweden/Q1788830/"	"Swedish government agency"	"https://www.konsumentverket.se/"
""Discrimination Ombudsman"	"https://www.govdirectory.org/sweden/Q2858096/"	"Swedish government agency"	"https://www.do.se/"
""Swedish Meteorological and Hydrological Institute"	"https://www.govdirectory.org/sweden/Q2983328/"	"Swedish government agency"	"http://www.smhi.se/"
""Swedish Agency for Economic and Regional Growth"	"https://www.govdirectory.org/sweden/Q3370919/"	"Swedish government agency"	"http://www.tillvaxtverket.se/"
""Swedish National Road and Transport Research Institute"	"https://www.govdirectory.org/sweden/Q3563936/"	"Swedish government agency"	"https://www.vti.se/"
""Swedish Governmental Agency for Innovation Systems"	"https://www.govdirectory.org/sweden/Q4355568/"	"Swedish government agency"	"http://www.vinnova.se/"
""Swedish Estate Agents Inspectorate"	"https://www.govdirectory.org/sweden/Q4931380/"	"Swedish government agency"	"https://www.fmi.se/"
""National Food Agency"	"https://www.govdirectory.org/sweden/Q6972720/"	"Swedish government agency"	"http://www.slv.se/"
""Swedish Prison and Probation Service"	"https://www.govdirectory.org/sweden/Q7061065/"	"Swedish government agency"	"https://www.kriminalvarden.se/"
""Swedish Board of Agriculture"	"https://www.govdirectory.org/sweden/Q7654606/"	"Swedish government agency"	"http://www.jordbruksverket.se/"
""Swedish Post and Telecom Agency"	"https://www.govdirectory.org/sweden/Q7654818/"	"Swedish government agency"	"http://www.pts.se/"
""Swedish Work Environment Authority"	"https://www.govdirectory.org/sweden/Q10416979/"	"Swedish government agency"	"https://www.av.se/"
""Judges Proposals Board"	"https://www.govdirectory.org/sweden/Q10475766/"	"Swedish government agency"	"https://www.domstol.se/Om-Sveriges-Domstolar/Domarnamnden"
""National Electrical Safety Board"	"https://www.govdirectory.org/sweden/Q10482004/"	"Swedish government agency"	"http://www.elsakerhetsverket.se/"
""Swedish Energy Agency"	"https://www.govdirectory.org/sweden/Q10484099/"	"Swedish government agency"	"http://www.energimyndigheten.se/"
""Swedish Energy Markets Inspectorate"	"https://www.govdirectory.org/sweden/Q10484100/"	"Swedish government agency"	"https://www.ei.se/"
""Institute for Evaluation of Labour Market and Education Policy"	"https://www.govdirectory.org/sweden/Q10536076/"	"Swedish government agency"	"http://www.ifau.se/"
""National Mediation Office"	"https://www.govdirectory.org/sweden/Q10579266/"	"Swedish government agency"	"http://www.mi.se/"
""Law Clerks Board"	"https://www.govdirectory.org/sweden/Q10603347/"	"Swedish government agency"	"https://www.domstol.se/Om-Sveriges-Domstolar/Notarienamnden"
""Swedish Patent and Registration Office"	"https://www.govdirectory.org/sweden/Q10621662/"	"Swedish government agency"	"http://www.prv.se/"
""Swedish Inspectorate of Auditors"	"https://www.govdirectory.org/sweden/Q10651551/"	"Swedish government agency"	"https://www.revisorsinspektionen.se/"
""Legal Aid Board"	"https://www.govdirectory.org/sweden/Q10658527/"	"Swedish government agency"	"https://www.domstol.se/rattshjalpsnamnden"
""National Legal Aid Authority"	"https://www.govdirectory.org/sweden/Q10658525/"	"Swedish government agency"	"http://www.rattshjalp.se/"
""Swedish European Social Fund Council"	"https://www.govdirectory.org/sweden/Q10658655/"	"Swedish government agency"	"http://www.esf.se/"
""Swedish Forest Agency"	"https://www.govdirectory.org/sweden/Q10670401/"	"Swedish government agency"	"http://www.skogsstyrelsen.se/"
""National Veterinary Institute"	"https://www.govdirectory.org/sweden/Q10677733/"	"Swedish government agency"	"http://www.sva.se/"
