"Name"	"Govdirectory URL"	"Type"	"Website"
""Agence Urbaine de Kelâa des Sraghna"	"https://www.govdirectory.org/morocco/Q126953118/"	"Moroccan public institution"	"http://aueks.org.ma/"
""Agence Urbaine de Khémisset"	"https://www.govdirectory.org/morocco/Q126954175/"	"Moroccan public institution"	"https://aukh.gov.ma/"
""Agence Urbaine de Khénifra"	"https://www.govdirectory.org/morocco/Q126953131/"	"Moroccan public institution"	"http://www.aukh.ma/"
""Agence Urbaine de Kénitra-Sidi Kacem-Sidi Slimane"	"https://www.govdirectory.org/morocco/Q126953128/"	"Moroccan public institution"	"http://www.auks.ma/"
""Agence Urbaine de Larache"	"https://www.govdirectory.org/morocco/Q126953133/"	"Moroccan public institution"	"http://aularache.ma/"
""Agence Urbaine de Laâyoune"	"https://www.govdirectory.org/morocco/Q126953132/"	"Moroccan public institution"	"http://www.aulaayoune.ma/"
""Agence Urbaine de Marrakech"	"https://www.govdirectory.org/morocco/Q126953134/"	"Moroccan public institution"	"http://www.aumarrakech.ma/"
""Agence Urbaine de Meknès"	"https://www.govdirectory.org/morocco/Q126953135/"	"Moroccan public institution"	"http://www.aumk.ma/"
""Agence Urbaine de Nador"	"https://www.govdirectory.org/morocco/Q126953136/"	"Moroccan public institution"	"http://www.aunador.ma/"
""Agence Urbaine de Rabat-Salé"	"https://www.govdirectory.org/morocco/Q126953139/"	"Moroccan public institution"	"http://www.aurs.org.ma/"
""Agence Urbaine de Safi"	"https://www.govdirectory.org/morocco/Q126953142/"	"Moroccan public institution"	"http://www.ausafi.ma/"
""Agence Urbaine de Settat"	"https://www.govdirectory.org/morocco/Q126953145/"	"Moroccan public institution"	"http://www.ausettat.org/"
""Agence Urbaine de Skhirate-Témara"	"https://www.govdirectory.org/morocco/Q126953146/"	"Moroccan public institution"	"http://www.aust.ma/"
""Agence Urbaine de Taroudant-Tiznit-Tata"	"https://www.govdirectory.org/morocco/Q126953151/"	"Moroccan public institution"	"http://www.autar.ma/"
""Agence Urbaine de Taza"	"https://www.govdirectory.org/morocco/Q126953153/"	"Moroccan public institution"	"http://www.autaza.ma/"
""Agence Urbaine de Tétouan"	"https://www.govdirectory.org/morocco/Q126953155/"	"Moroccan public institution"	"http://www.autetouan.ma/"
""Agence Urbaine et de Sauvegarde de Fès"	"https://www.govdirectory.org/morocco/Q126953159/"	"Moroccan public institution"	"https://www.aufes.org/"
""Agence de développement social"	"https://www.govdirectory.org/morocco/Q123476447/"	"Moroccan public institution"	"https://ads.ma/"
""Agence des logements et des équipements militaires"	"https://www.govdirectory.org/morocco/Q123476448/"	"Moroccan public institution"	""
""Agence du Bassin Hydraulique de Drâa-Oued Noun"	"https://www.govdirectory.org/morocco/Q126953080/"	"Moroccan public institution"	"https://www.abhdon.ma/"
""Agence du Bassin Hydraulique de Sakia El Hamra et Oued Eddahab"	"https://www.govdirectory.org/morocco/Q126953073/"	"Moroccan public institution"	"https://abhshod.ma/"
""Agence du Bassin Hydraulique de Souss Massa"	"https://www.govdirectory.org/morocco/Q126953075/"	"Moroccan public institution"	""
""Agence du Bassin Hydraulique de l'Oum Er-Rbia"	"https://www.govdirectory.org/morocco/Q126953069/"	"Moroccan public institution"	""
""Agence du Bassin Hydraulique de la Moulouya"	"https://www.govdirectory.org/morocco/Q126953071/"	"Moroccan public institution"	""
""Agence du Bassin Hydraulique du Bouregeg et de la Chaouia"	"https://www.govdirectory.org/morocco/Q126953067/"	"Moroccan public institution"	"https://www.abhbc.com/"
""Agence du Bassin Hydraulique du Guir-Ziz-Rhéris"	"https://www.govdirectory.org/morocco/Q126953082/"	"Moroccan public institution"	"https://abhgzr.ma/"
""Agence du Bassin Hydraulique du Loukkos"	"https://www.govdirectory.org/morocco/Q126953084/"	"Moroccan public institution"	"https://abhl.ma/"
""Agence du Bassin Hydraulique du Tensift"	"https://www.govdirectory.org/morocco/Q126953078/"	"Moroccan public institution"	"https://abht.ma/"
""Agence du Développement Digital"	"https://www.govdirectory.org/morocco/Q126953085/"	"Moroccan public institution"	"https://www.add.gov.ma/"
""Agence marocaine de développement de la logistique"	"https://www.govdirectory.org/morocco/Q123476450/"	"Moroccan public institution"	"https://www.amdl.gov.ma/"
""Agence marocaine du médicament et des produits de santé"	"https://www.govdirectory.org/morocco/Q126954502/"	"Moroccan public institution"	""
""Agence marocaine du sang et de ses dérivés"	"https://www.govdirectory.org/morocco/Q126954503/"	"Moroccan public institution"	""
""Agence nationale d'évaluation et d'assurance qualité de l'enseignement supérieur et de la recherche scientifique"	"https://www.govdirectory.org/morocco/Q126953106/"	"Moroccan public institution"	"https://www.aneaq.ma/"
""Agence nationale de lutte contre l'analphabétisme"	"https://www.govdirectory.org/morocco/Q123476451/"	"Moroccan public institution"	"https://www.anlca.ma/"
""Agence nationale de promotion de l'emploi et des compétences"	"https://www.govdirectory.org/morocco/Q2826670/"	"Moroccan public institution"	"http://www.anapec.org/"
""Agence nationale de réglementation des activités relatives au Cannabis"	"https://www.govdirectory.org/morocco/Q126953109/"	"Moroccan public institution"	"https://www.anrac.gov.ma/"
""Agence nationale des eaux et forêts"	"https://www.govdirectory.org/morocco/Q126953108/"	"Moroccan public institution"	"http://www.eauxetforets.gov.ma/"
